,id-1,var1,time1,time2,time3,time4,mood_target,avg,slope
6406,AS14.06,appCat.builtin,1900-03-30,1900-03-31,1900-04-01,1900-04-02,49.80458333333333,92.53299397824397,6.681391608391611
6407,AS14.06,appCat.builtin,1900-03-31,1900-04-01,1900-04-02,1900-04-03,33.94933333333333,93.11175252525253,-59.14750000000004
6408,AS14.06,appCat.builtin,1900-04-01,1900-04-02,1900-04-03,1900-04-04,53.74243750000001,48.39500252525253,-13.740878787878815
6409,AS14.06,appCat.builtin,1900-04-02,1900-04-03,1900-04-04,1900-04-05,33.6015,45.832118055555554,1.9689270833333279
6410,AS14.06,appCat.builtin,1900-04-03,1900-04-04,1900-04-05,1900-04-06,126.75616666666667,40.43109027777778,-0.17391666666666888
6411,AS14.06,appCat.builtin,1900-04-04,1900-04-05,1900-04-06,1900-04-07,33.573833333333326,71.3667013888889,36.50686458333332
6412,AS14.06,appCat.builtin,1900-04-05,1900-04-06,1900-04-07,1900-04-08,92.8305925925926,64.64383333333332,-0.013833333333350118
6413,AS14.06,appCat.builtin,1900-04-06,1900-04-07,1900-04-08,1900-04-09,198.7415,84.38686419753087,-16.962787037037028
6414,AS14.06,appCat.builtin,1900-04-07,1900-04-08,1900-04-09,1900-04-10,70.57354545454545,108.38197530864197,82.58383333333335
6415,AS14.06,appCat.builtin,1900-04-08,1900-04-09,1900-04-10,1900-04-11,9.6836,120.71521268237935,-11.128523569023587
6416,AS14.06,appCat.builtin,1900-04-09,1900-04-10,1900-04-11,1900-04-12,23.42318181818182,92.99954848484849,-94.52895000000005
6417,AS14.06,appCat.builtin,1900-04-10,1900-04-11,1900-04-12,1900-04-13,102.46525000000001,34.56010909090909,-23.575181818181836
6418,AS14.06,appCat.builtin,1900-04-11,1900-04-12,1900-04-13,1900-04-14,111.33330000000001,45.19067727272728,46.390825000000014
6419,AS14.06,appCat.builtin,1900-04-12,1900-04-13,1900-04-14,1900-04-15,74.46480000000001,79.07391060606061,43.955059090909096
6420,AS14.06,appCat.builtin,1900-04-13,1900-04-14,1900-04-15,1900-04-16,127.71180000000001,96.08778333333335,-14.000225000000016
6421,AS14.06,appCat.builtin,1900-04-14,1900-04-15,1900-04-16,1900-04-17,38.873374999999996,104.50330000000001,8.189249999999985
6422,AS14.06,appCat.builtin,1900-04-15,1900-04-16,1900-04-17,1900-04-18,79.408,80.34999166666667,-17.79571250000003
6423,AS14.06,appCat.builtin,1900-04-16,1900-04-17,1900-04-18,1900-04-19,33.159555555555556,81.997725,-24.15190000000004
6424,AS14.06,appCat.builtin,1900-04-17,1900-04-18,1900-04-19,1900-04-20,21.023000000000003,50.48031018518518,-2.856909722222234
6425,AS14.06,appCat.builtin,1900-04-18,1900-04-19,1900-04-20,1900-04-21,9.0255,44.53018518518519,-29.192500000000024
6426,AS14.06,appCat.builtin,1900-04-19,1900-04-20,1900-04-21,1900-04-22,81.99395,21.069351851851852,-12.067027777777785
6427,AS14.06,appCat.builtin,1900-04-20,1900-04-21,1900-04-22,1900-04-23,29.647249999999996,37.34748333333334,30.485475000000005
6428,AS14.06,appCat.builtin,1900-04-21,1900-04-22,1900-04-23,1900-04-24,76.2705,40.22223333333333,10.310874999999994
6429,AS14.06,appCat.builtin,1900-04-22,1900-04-23,1900-04-24,1900-04-25,42.562526315789476,62.637233333333334,-2.8617250000000105
6430,AS14.06,appCat.builtin,1900-04-23,1900-04-24,1900-04-25,1900-04-26,20.43470588235294,49.49342543859649,6.457638157894734
6431,AS14.06,appCat.builtin,1900-04-28,1900-04-29,1900-04-30,1900-05-01,18.1634375,65.65219444444445,26.584249999999994
6432,AS14.06,appCat.builtin,1900-04-29,1900-04-30,1900-05-01,1900-05-02,76.33191666666666,67.51809027777777,-50.24657291666669
6433,AS14.06,appCat.builtin,1900-04-30,1900-05-01,1900-05-02,1900-05-03,2.0045,53.409868055555556,5.298833333333327
6434,AS14.06,appCat.builtin,1900-05-01,1900-05-02,1900-05-03,1900-05-04,30.502083333333335,32.16661805555555,-8.079468750000002
6435,AS14.06,appCat.builtin,1900-05-02,1900-05-03,1900-05-04,1900-05-05,4.8448,36.27949999999999,-22.914916666666677
6436,AS14.06,appCat.builtin,1900-05-03,1900-05-04,1900-05-05,1900-05-06,25.091200000000004,12.450461111111112,1.4201500000000014
6437,AS14.06,appCat.builtin,1900-05-04,1900-05-05,1900-05-06,1900-05-07,65.5407142857143,20.14602777777778,-2.705441666666669
6438,AS14.07,appCat.builtin,1900-03-18,1900-03-19,1900-03-20,1900-03-21,14.96535,15.02270708716235,4.280090789473684
6439,AS14.07,appCat.builtin,1900-03-19,1900-03-20,1900-03-21,1900-03-22,15.005485714285715,16.313590420495686,0.32140515873015696
6440,AS14.07,appCat.builtin,1900-03-20,1900-03-21,1900-03-22,1900-03-23,20.640787878787876,16.541239097744363,-2.3236979323308327
6441,AS14.07,appCat.builtin,1900-03-21,1900-03-22,1900-03-23,1900-03-24,19.365986666666664,16.870541197691196,2.8377189393939344
6442,AS14.07,appCat.builtin,1900-03-22,1900-03-23,1900-03-24,1900-03-25,13.416940476190476,18.337420086580085,2.1802504761904724
6443,AS14.07,appCat.builtin,1900-03-23,1900-03-24,1900-03-25,1900-03-26,24.303571428571427,17.807905007215005,-3.6119237012987035
6444,AS14.07,appCat.builtin,1900-03-24,1900-03-25,1900-03-26,1900-03-27,19.45115,19.028832857142856,2.4687923809523786
6445,AS14.07,appCat.builtin,1900-03-25,1900-03-26,1900-03-27,1900-03-28,19.52446323529412,19.057220634920636,3.0171047619047586
6446,AS14.07,appCat.builtin,1900-03-26,1900-03-27,1900-03-28,1900-03-29,24.207527777777777,21.09306155462185,-2.389554096638656
6447,AS14.07,appCat.builtin,1900-03-27,1900-03-28,1900-03-29,1900-03-30,20.74049999999999,21.0610470043573,2.3781888888888867
6448,AS14.07,appCat.builtin,1900-03-28,1900-03-29,1900-03-30,1900-03-31,16.50148514851485,21.49083033769063,0.6080183823529322
6449,AS14.07,appCat.builtin,1900-03-29,1900-03-30,1900-03-31,1900-04-01,13.018886597938145,20.48317097543087,-3.8530213146314716
6450,AS14.07,appCat.builtin,1900-03-30,1900-03-31,1900-04-01,1900-04-02,21.174621621621622,16.75362391548433,-3.8608067010309246
6451,AS14.07,appCat.builtin,1900-03-31,1900-04-01,1900-04-02,1900-04-03,11.848786516853934,16.89833112269154,2.3365682365533846
6452,AS14.07,appCat.builtin,1900-04-01,1900-04-02,1900-04-03,1900-04-04,10.867397435897438,15.347431578804567,-0.5850500405421064
6453,AS14.07,appCat.builtin,1900-04-02,1900-04-03,1900-04-04,1900-04-05,16.261532786885244,14.630268524791,-5.153612092862097
6454,AS14.07,appCat.builtin,1900-04-03,1900-04-04,1900-04-05,1900-04-06,12.435295774647887,12.99257224654554,2.206373135015653
6455,AS14.07,appCat.builtin,1900-04-04,1900-04-05,1900-04-06,1900-04-07,21.506615384615387,13.188075332476856,0.7839491693752232
6456,AS14.07,appCat.builtin,1900-04-05,1900-04-06,1900-04-07,1900-04-08,10.524914634146343,16.73448131538284,2.6225412988650687
6457,AS14.07,appCat.builtin,1900-04-06,1900-04-07,1900-04-08,1900-04-09,12.361731343283582,14.822275264469871,-0.9551905702507764
6458,AS14.07,appCat.builtin,1900-04-07,1900-04-08,1900-04-09,1900-04-10,10.82845205479452,14.797753787348435,-4.572442020665909
6459,AS14.07,appCat.builtin,1900-04-08,1900-04-09,1900-04-10,1900-04-11,8.895956521739128,11.238366010741482,0.15176871032408798
6460,AS14.07,appCat.builtin,1900-04-09,1900-04-10,1900-04-11,1900-04-12,13.288226890756299,10.69537997327241,-1.7328874107722272
6461,AS14.07,appCat.builtin,1900-04-10,1900-04-11,1900-04-12,1900-04-13,11.752516129032257,11.004211822429982,1.229887417980888
6462,AS14.07,appCat.builtin,1900-04-11,1900-04-12,1900-04-13,1900-04-14,15.394946428571428,11.31223318050923,1.428279803646565
6463,AS14.07,appCat.builtin,1900-04-12,1900-04-13,1900-04-14,1900-04-15,11.4907,13.47856314945333,1.053359768907561
6464,AS14.07,appCat.builtin,1900-04-13,1900-04-14,1900-04-15,1900-04-16,16.131636363636364,12.879387519201229,-0.13090806451612846
6465,AS14.07,appCat.builtin,1900-04-14,1900-04-15,1900-04-16,1900-04-17,22.181392857142857,14.339094264069265,0.36834496753246615
6466,AS14.07,appCat.builtin,1900-04-15,1900-04-16,1900-04-17,1900-04-18,37.77520833333333,16.60124307359307,5.345346428571426
6467,AS14.07,appCat.builtin,1900-04-16,1900-04-17,1900-04-18,1900-04-19,16.84684615384615,25.36274585137085,10.821785984848486
6468,AS14.07,appCat.builtin,1900-04-17,1900-04-18,1900-04-19,1900-04-20,5.535777777777778,25.601149114774113,-2.667273351648361
6469,AS14.07,appCat.builtin,1900-04-18,1900-04-19,1900-04-20,1900-04-21,13.801025974025976,20.052610754985754,-16.11971527777778
6470,AS14.07,appCat.builtin,1900-04-19,1900-04-20,1900-04-21,1900-04-22,21.06932,12.061216635216633,-1.5229100899100934
6471,AS14.07,appCat.builtin,1900-04-20,1900-04-21,1900-04-22,1900-04-23,12.658034782608695,13.468707917267919,7.766771111111109
6472,AS14.07,appCat.builtin,1900-04-21,1900-04-22,1900-04-23,1900-04-24,9.116061224489796,15.842793585544891,-0.5714955957086418
6473,AS14.07,appCat.builtin,1900-04-22,1900-04-23,1900-04-24,1900-04-25,12.586954545454546,14.281138669032833,-5.976629387755106
6474,AS14.07,appCat.builtin,1900-04-23,1900-04-24,1900-04-25,1900-04-26,19.978613636363637,11.45368351751768,-0.035540118577076216
6475,AS14.07,appCat.builtin,1900-04-24,1900-04-25,1900-04-26,1900-04-27,12.076857142857142,13.893876468769326,5.43127620593692
6476,AS14.07,appCat.builtin,1900-04-25,1900-04-26,1900-04-27,1900-04-28,13.988045081967211,14.880808441558441,-0.25504870129870555
6477,AS14.07,appCat.builtin,1900-04-26,1900-04-27,1900-04-28,1900-04-29,15.364785714285713,15.347838620395995,-2.9952842771982167
6478,AS14.07,appCat.builtin,1900-04-27,1900-04-28,1900-04-29,1900-04-30,-772.7685576923078,13.809895979703356,1.6439642857142824
6479,AS14.07,appCat.builtin,1900-04-28,1900-04-29,1900-04-30,1900-05-01,11.58241463414634,-247.805242298685,-393.3783013871376
6480,AS14.07,appCat.builtin,1900-04-29,1900-04-30,1900-05-01,1900-05-02,42.69760869565218,-248.60711911462525,-1.891185540069633
6481,AS14.07,appCat.builtin,1900-04-30,1900-05-01,1900-05-02,1900-05-03,10.742814814814814,-239.49617812083645,407.7330831939803
6482,AS14.07,appCat.builtin,1900-05-01,1900-05-02,1900-05-03,1900-05-04,18.256310344827583,21.674279381537776,-0.4197999096657689
6483,AS14.08,appCat.builtin,1900-03-13,1900-03-14,1900-03-15,1900-03-16,29.845999999999997,13.795222988505744,-3.6277000000000013
6484,AS14.08,appCat.builtin,1900-03-14,1900-03-15,1900-03-16,1900-03-17,4.041714285714287,19.04355632183908,4.703465517241375
6485,AS14.08,appCat.builtin,1900-03-15,1900-03-16,1900-03-17,1900-03-18,2.96,13.577771428571426,-1.4019428571428572
6486,AS14.08,appCat.builtin,1900-03-16,1900-03-17,1900-03-18,1900-03-19,4.9837,12.282571428571428,-13.443000000000008
6487,AS14.08,appCat.builtin,1900-03-17,1900-03-18,1900-03-19,1900-03-20,442.08009090909104,3.9951380952380955,0.4709928571428562
6488,AS14.08,appCat.builtin,1900-03-18,1900-03-19,1900-03-20,1900-03-21,17.988666666666667,150.00793030303035,219.5600454545456
6489,AS14.08,appCat.builtin,1900-03-19,1900-03-20,1900-03-21,1900-03-22,3.5190000000000006,155.0174858585859,6.502483333333325
6490,AS14.08,appCat.builtin,1900-03-20,1900-03-21,1900-03-22,1900-03-23,5.0705294117647055,154.5292525252526,-219.28054545454566
6491,AS14.08,appCat.builtin,1900-03-21,1900-03-22,1900-03-23,1900-03-24,2.4045,8.859398692810458,-6.459068627450985
6492,AS14.08,appCat.builtin,1900-03-22,1900-03-23,1900-03-24,1900-03-25,18.401,3.6646764705882355,-0.5572500000000006
6493,AS14.08,appCat.builtin,1900-03-23,1900-03-24,1900-03-25,1900-03-26,11.40848275862069,8.625343137254902,6.665235294117645
6494,AS14.08,appCat.builtin,1900-03-24,1900-03-25,1900-03-26,1900-03-27,5.3410416666666665,10.737994252873563,4.501991379310344
6495,AS14.08,appCat.builtin,1900-03-25,1900-03-26,1900-03-27,1900-03-28,21.958105263157893,11.716841475095785,-6.529979166666671
6496,AS14.08,appCat.builtin,1900-03-26,1900-03-27,1900-03-28,1900-03-29,7.799166666666667,12.90254322948175,5.2748112522686
6497,AS14.08,appCat.builtin,1900-03-27,1900-03-28,1900-03-29,1900-03-30,4.963,11.699437865497075,1.2290624999999997
6498,AS14.08,appCat.builtin,1900-03-28,1900-03-29,1900-03-30,1900-03-31,3.048,11.573423976608188,-8.497552631578952
6499,AS14.08,appCat.builtin,1900-03-29,1900-03-30,1900-03-31,1900-04-01,3.525625,5.2700555555555555,-2.375583333333335
6500,AS14.08,appCat.builtin,1900-03-30,1900-03-31,1900-04-01,1900-04-02,16.932,3.845541666666666,-0.7186875000000011
6501,AS14.08,appCat.builtin,1900-03-31,1900-04-01,1900-04-02,1900-04-03,3.6467,7.835208333333333,6.9419999999999975
6502,AS14.08,appCat.builtin,1900-04-01,1900-04-02,1900-04-03,1900-04-04,11.219800000000001,8.034775,0.06053749999999872
6503,AS14.08,appCat.builtin,1900-04-02,1900-04-03,1900-04-04,1900-04-05,2.16,10.599499999999999,-2.856100000000002
6504,AS14.08,appCat.builtin,1900-04-03,1900-04-04,1900-04-05,1900-04-06,17.27625,5.6755,-0.7433500000000006
6505,AS14.08,appCat.builtin,1900-04-04,1900-04-05,1900-04-06,1900-04-07,10.750058823529415,10.218683333333333,3.028224999999997
6506,AS14.08,appCat.builtin,1900-04-05,1900-04-06,1900-04-07,1900-04-08,3.0847272727272728,10.062102941176471,4.295029411764706
6507,AS14.08,appCat.builtin,1900-04-06,1900-04-07,1900-04-08,1900-04-09,12.518222222222223,10.370345365418897,-7.095761363636367
6508,AS14.08,appCat.builtin,1900-04-07,1900-04-08,1900-04-09,1900-04-10,4.752947368421053,8.784336106159637,0.884081699346401
6509,AS14.08,appCat.builtin,1900-04-08,1900-04-09,1900-04-10,1900-04-11,3.2464999999999997,6.785298954456849,0.8341100478468895
6510,AS14.08,appCat.builtin,1900-04-13,1900-04-14,1900-04-15,1900-04-16,5.8229523809523815,8.200296128707892,7.872931372549019
6511,AS14.08,appCat.builtin,1900-04-14,1900-04-15,1900-04-16,1900-04-17,7.4287333333333345,9.236058033469797,1.1996300366300374
6512,AS14.08,appCat.builtin,1900-04-15,1900-04-16,1900-04-17,1900-04-18,2.23425,10.571071708683474,-5.516398039215688
6513,AS14.08,appCat.builtin,1900-04-16,1900-04-17,1900-04-18,1900-04-19,14.102695652173914,5.161978571428572,-1.7943511904761922
6514,AS14.08,appCat.builtin,1900-04-17,1900-04-18,1900-04-19,1900-04-20,286.47987500000005,7.921892995169084,3.3369811594202896
6515,AS14.08,appCat.builtin,1900-04-18,1900-04-19,1900-04-20,1900-04-21,6.9324615384615385,100.93894021739133,142.12281250000004
6516,AS14.08,appCat.builtin,1900-04-19,1900-04-20,1900-04-21,1900-04-22,13.6865,102.50501073021184,-3.585117056856208
6517,AS14.08,appCat.builtin,1900-04-20,1900-04-21,1900-04-22,1900-04-23,12.825333333333335,102.36627884615388,-136.39668750000004
6518,AS14.08,appCat.builtin,1900-04-21,1900-04-22,1900-04-23,1900-04-24,3.7837142857142854,11.148098290598291,2.9464358974358973
6519,AS14.08,appCat.builtin,1900-04-22,1900-04-23,1900-04-24,1900-04-25,7.691416666666666,10.098515873015874,-4.951392857142861
6520,AS14.08,appCat.builtin,1900-04-23,1900-04-24,1900-04-25,1900-04-26,18.43066666666667,8.100154761904761,-2.566958333333338
6521,AS14.08,appCat.builtin,1900-04-24,1900-04-25,1900-04-26,1900-04-27,14.317571428571428,9.968599206349207,7.3234761904761925
6522,AS14.08,appCat.builtin,1900-04-25,1900-04-26,1900-04-27,1900-04-28,21.325833333333332,13.479884920634921,3.3130773809523806
6523,AS14.08,appCat.builtin,1900-04-26,1900-04-27,1900-04-28,1900-04-29,3.073571428571429,18.024690476190475,1.4475833333333261
6524,AS14.08,appCat.builtin,1900-04-27,1900-04-28,1900-04-29,1900-04-30,4.308999999999999,12.905658730158729,-5.622
6525,AS14.08,appCat.builtin,1900-04-28,1900-04-29,1900-04-30,1900-05-01,16.118,9.569468253968253,-8.508416666666673
6526,AS14.08,appCat.builtin,1900-04-29,1900-04-30,1900-05-01,1900-05-02,4.9703333333333335,7.8335238095238084,6.522214285714285
6527,AS14.08,appCat.builtin,1900-04-30,1900-05-01,1900-05-02,1900-05-03,7.246833333333334,8.465777777777777,0.3306666666666673
6528,AS14.08,appCat.builtin,1900-05-01,1900-05-02,1900-05-03,1900-05-04,9.001777777777779,9.445055555555555,-4.4355833333333345
6529,AS14.09,appCat.builtin,1900-03-21,1900-03-22,1900-03-23,1900-03-24,8.608285714285715,14.790415413533834,4.211730263157895
6530,AS14.09,appCat.builtin,1900-03-22,1900-03-23,1900-03-24,1900-03-25,23.40157142857143,15.217593984962406,-6.342999999999997
6531,AS14.09,appCat.builtin,1900-03-23,1900-03-24,1900-03-25,1900-03-26,34.7465,15.920022556390977,3.8256804511278193
6532,AS14.09,appCat.builtin,1900-03-24,1900-03-25,1900-03-26,1900-03-27,30.08314285714286,22.252119047619047,13.06910714285714
6533,AS14.09,appCat.builtin,1900-03-25,1900-03-26,1900-03-27,1900-03-28,25.498549999999998,29.41040476190476,3.34078571428571
6534,AS14.09,appCat.builtin,1900-03-26,1900-03-27,1900-03-28,1900-03-29,22.745599999999996,30.109397619047616,-4.623975000000002
6535,AS14.09,appCat.builtin,1900-03-27,1900-03-28,1900-03-29,1900-03-30,106.46253846153846,26.109097619047617,-3.668771428571431
6536,AS14.09,appCat.builtin,1900-03-28,1900-03-29,1900-03-30,1900-03-31,36.669117647058826,51.56889615384615,40.481994230769224
6537,AS14.09,appCat.builtin,1900-03-29,1900-03-30,1900-03-31,1900-04-01,81.75496428571431,55.29241870286577,6.961758823529414
6538,AS14.09,appCat.builtin,1900-03-30,1900-03-31,1900-04-01,1900-04-02,76.61229411764707,74.96220679810386,-12.353787087912094
6539,AS14.09,appCat.builtin,1900-03-31,1900-04-01,1900-04-02,1900-04-03,24.50933333333333,65.01212535014007,19.97158823529411
6540,AS14.09,appCat.builtin,1900-04-01,1900-04-02,1900-04-03,1900-04-04,13.807599999999999,60.95886391223157,-28.622815476190517
6541,AS14.09,appCat.builtin,1900-04-02,1900-04-03,1900-04-04,1900-04-05,7.578714285714284,38.30974248366013,-31.402347058823548
6542,AS14.09,appCat.builtin,1900-04-03,1900-04-04,1900-04-05,1900-04-06,13.4846,15.298549206349206,-8.465309523809523
6543,AS14.09,appCat.builtin,1900-04-04,1900-04-05,1900-04-06,1900-04-07,17.4613,11.623638095238094,-0.16150000000000395
6544,AS14.09,appCat.builtin,1900-04-05,1900-04-06,1900-04-07,1900-04-08,16.86676923076923,12.841538095238095,4.941292857142856
6545,AS14.09,appCat.builtin,1900-04-06,1900-04-07,1900-04-08,1900-04-09,45.5006,15.937556410256411,1.6910846153846133
6546,AS14.09,appCat.builtin,1900-04-07,1900-04-08,1900-04-09,1900-04-10,12.93211111111111,26.609556410256413,14.019649999999993
6547,AS14.09,appCat.builtin,1900-04-08,1900-04-09,1900-04-10,1900-04-11,2.008,25.09982678062678,-1.9673290598290627
6548,AS14.09,appCat.builtin,1900-04-13,1900-04-14,1900-04-15,1900-04-16,5.060499999999999,23.82538888888889,17.06408333333333
6549,AS14.09,appCat.builtin,1900-04-14,1900-04-15,1900-04-16,1900-04-17,7.898999999999999,23.481055555555557,-10.05025000000001
6550,AS14.09,appCat.builtin,1900-04-15,1900-04-16,1900-04-17,1900-04-18,26.0182,17.727055555555555,-16.161333333333342
6551,AS14.09,appCat.builtin,1900-04-16,1900-04-17,1900-04-18,1900-04-19,2.6314,12.992566666666667,10.478849999999998
6552,AS14.09,appCat.builtin,1900-04-17,1900-04-18,1900-04-19,1900-04-20,2.012,12.182866666666667,-2.6338000000000017
6553,AS14.09,appCat.builtin,1900-04-18,1900-04-19,1900-04-20,1900-04-21,33.363,10.220533333333334,-12.003100000000003
6554,AS14.09,appCat.builtin,1900-04-19,1900-04-20,1900-04-21,1900-04-22,45.241611111111105,12.6688,15.3658
6555,AS14.09,appCat.builtin,1900-04-20,1900-04-21,1900-04-22,1900-04-23,90.08133333333332,26.8722037037037,21.614805555555552
6556,AS14.09,appCat.builtin,1900-04-21,1900-04-22,1900-04-23,1900-04-24,7.7973333333333334,56.228648148148146,28.359166666666656
6557,AS14.09,appCat.builtin,1900-04-22,1900-04-23,1900-04-24,1900-04-25,4.023,47.70675925925926,-18.7221388888889
6558,AS14.09,appCat.builtin,1900-04-23,1900-04-24,1900-04-25,1900-04-26,14.9464,33.96722222222221,-43.029166666666676
6559,AS14.12,appCat.builtin,1900-03-27,1900-03-28,1900-03-29,1900-03-30,6.342385826771653,23.591632892865565,15.94479354564756
6560,AS14.12,appCat.builtin,1900-03-28,1900-03-29,1900-03-30,1900-03-31,8.833657407407406,22.435912612900562,-6.461916213598302
6561,AS14.12,appCat.builtin,1900-03-29,1900-03-30,1900-03-31,1900-04-01,6.808102040816326,18.958392330713615,-16.432738175277194
6562,AS14.12,appCat.builtin,1900-03-30,1900-03-31,1900-04-01,1900-04-02,4.599245901639344,7.328048424998461,0.23285810702233467
6563,AS14.12,appCat.builtin,1900-03-31,1900-04-01,1900-04-02,1900-04-03,9.544471999999999,6.7470017832876925,-2.1172057528840322
6564,AS14.12,appCat.builtin,1900-04-01,1900-04-02,1900-04-03,1900-04-04,6.5546719576719585,6.983939980818557,1.3681849795918353
6565,AS14.12,appCat.builtin,1900-04-02,1900-04-03,1900-04-04,1900-04-05,10.974013605442176,6.899463286437101,0.9777130280163069
6566,AS14.12,appCat.builtin,1900-04-03,1900-04-04,1900-04-05,1900-04-06,6.677882352941179,9.024385854371376,0.7147708027210867
6567,AS14.12,appCat.builtin,1900-04-04,1900-04-05,1900-04-06,1900-04-07,10.312548387096776,8.068855972018438,0.061605197634609414
6568,AS14.12,appCat.builtin,1900-04-05,1900-04-06,1900-04-07,1900-04-08,13.89566515837104,9.321481448493378,-0.3307326091727015
6569,AS14.12,appCat.builtin,1900-04-06,1900-04-07,1900-04-08,1900-04-09,120.63169169960472,10.295365299469665,3.6088914027149293
6570,AS14.12,appCat.builtin,1900-04-07,1900-04-08,1900-04-09,1900-04-10,10.21512077294686,48.27996841502418,55.159571656253966
6571,AS14.12,appCat.builtin,1900-04-08,1900-04-09,1900-04-10,1900-04-11,90.01404629629631,48.24749254364087,-1.8402721927120915
6572,AS14.12,appCat.builtin,1900-04-09,1900-04-10,1900-04-11,1900-04-12,11.277169291338582,73.62028625628263,-15.308822701654243
6573,AS14.12,appCat.builtin,1900-04-10,1900-04-11,1900-04-12,1900-04-13,5.986367149758453,37.168778786860585,0.5310242591958563
6574,AS14.12,appCat.builtin,1900-04-11,1900-04-12,1900-04-13,1900-04-14,8.192883838383839,35.75919424579778,-42.01383957326894
6575,AS14.12,appCat.builtin,1900-04-12,1900-04-13,1900-04-14,1900-04-15,9.84355230125523,8.485473426493625,-1.5421427264773744
6576,AS14.12,appCat.builtin,1900-04-13,1900-04-14,1900-04-15,1900-04-16,11.553084337349397,8.00760109646584,1.9285925757483868
6577,AS14.12,appCat.builtin,1900-04-14,1900-04-15,1900-04-16,1900-04-17,5.685825641025642,9.863173492329489,1.680100249482777
6578,AS14.12,appCat.builtin,1900-04-15,1900-04-16,1900-04-17,1900-04-18,6.12966923076923,9.027487426543422,-2.078863330114795
6579,AS14.12,appCat.builtin,1900-04-16,1900-04-17,1900-04-18,1900-04-19,138.4255294117647,7.7895264030480895,-2.7117075532900854
6580,AS14.12,appCat.builtin,1900-04-17,1900-04-18,1900-04-19,1900-04-20,14.202897810218978,50.08034142785319,66.36985188536953
6581,AS14.12,appCat.builtin,1900-04-18,1900-04-19,1900-04-20,1900-04-21,10.106138211382115,52.91936548425097,4.036614289724872
6582,AS14.12,appCat.builtin,1900-04-19,1900-04-20,1900-04-21,1900-04-22,8.227836601307189,54.244855144455265,-64.15969560019133
6583,AS14.12,appCat.builtin,1900-04-20,1900-04-21,1900-04-22,1900-04-23,6.811747311827958,10.845624207636094,-2.987530604455897
6584,AS14.12,appCat.builtin,1900-04-21,1900-04-22,1900-04-23,1900-04-24,16.47921052631579,8.381907374839088,-1.6471954497770802
6585,AS14.12,appCat.builtin,1900-04-22,1900-04-23,1900-04-24,1900-04-25,12.210994152046784,10.506264813150311,4.1256869625043
6586,AS14.12,appCat.builtin,1900-04-23,1900-04-24,1900-04-25,1900-04-26,7.202779411764706,11.833983996730177,2.6996234201094125
6587,AS14.12,appCat.builtin,1900-04-24,1900-04-25,1900-04-26,1900-04-27,6.38198319327731,11.964328030042426,-4.638215557275544
6588,AS14.12,appCat.builtin,1900-04-25,1900-04-26,1900-04-27,1900-04-28,14.378963235294114,8.598585585696267,-2.9145054793847387
6589,AS14.12,appCat.builtin,1900-04-26,1900-04-27,1900-04-28,1900-04-29,11.871219101123597,9.321241946778711,3.588091911764703
6590,AS14.12,appCat.builtin,1900-04-27,1900-04-28,1900-04-29,1900-04-30,9.718196531791907,10.877388509898338,2.744617953923143
6591,AS14.12,appCat.builtin,1900-04-28,1900-04-29,1900-04-30,1900-05-01,7.493618556701031,11.989459622736538,-2.3303833517511077
6592,AS14.12,appCat.builtin,1900-04-29,1900-04-30,1900-05-01,1900-05-02,13.115565000000002,9.694344729872178,-2.1888002722112847
6593,AS14.12,appCat.builtin,1900-04-30,1900-05-01,1900-05-02,1900-05-03,14.01708457711443,10.109126696164312,1.6986842341040456
6594,AS14.12,appCat.builtin,1900-05-01,1900-05-02,1900-05-03,1900-05-04,24.461891472868217,11.542089377938488,3.261733010206698
6595,AS14.12,appCat.builtin,1900-05-02,1900-05-03,1900-05-04,1900-05-05,14.305829787234043,17.198180349994217,5.673163236434106
6596,AS14.13,appCat.builtin,1900-03-13,1900-03-14,1900-03-15,1900-03-16,10.722999999999999,24.24834923705136,19.631734848484847
6597,AS14.13,appCat.builtin,1900-03-14,1900-03-15,1900-03-16,1900-03-17,14.466619718309857,25.432793681495806,-4.209622340425533
6598,AS14.13,appCat.builtin,1900-03-15,1900-03-16,1900-03-17,1900-03-18,11.592708333333334,23.874252027315407,-15.983258322663255
6599,AS14.13,appCat.builtin,1900-03-16,1900-03-17,1900-03-18,1900-03-19,27.25448275862069,12.260776017214397,0.43485416666666377
6600,AS14.13,appCat.builtin,1900-03-17,1900-03-18,1900-03-19,1900-03-20,12.843555555555557,17.77127027008796,6.393931520155414
6601,AS14.13,appCat.builtin,1900-03-18,1900-03-19,1900-03-20,1900-03-21,11.086615384615383,17.230248882503194,0.6254236111111088
6602,AS14.13,appCat.builtin,1900-03-19,1900-03-20,1900-03-21,1900-03-22,21.525976744186046,17.061551232930544,-8.083933687002661
6603,AS14.13,appCat.builtin,1900-03-20,1900-03-21,1900-03-22,1900-03-23,25.83873333333333,15.152049228118996,4.341210594315243
6604,AS14.13,appCat.builtin,1900-03-21,1900-03-22,1900-03-23,1900-03-24,14.831391304347827,19.48377515404492,7.37605897435897
6605,AS14.13,appCat.builtin,1900-03-22,1900-03-23,1900-03-24,1900-03-25,16.88514285714286,20.732033793955733,-3.3472927199191176
6606,AS14.13,appCat.builtin,1900-03-23,1900-03-24,1900-03-25,1900-03-26,9.362869565217391,19.18508916494134,-4.476795238095238
